"id","authors","year","title","WI","number","version","media","comment","newname","publisher","subtitle","publishdate","pagecount","category","language","sale","price","currency","mature","isbn10","isbn13","matching"
404,"SuSe",0,"SuSe-Linux 6.3",11,707,"","","","SuSE-Linux 6.3",NA,"das visuelle Handbuch ; [auf CD: SuSE-Linux-6.3-Distribution mit allen Tools zum sofort Loslegen!]","2000","391",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3827256941","9783827256942","2"
405,"Jeanrond, Peter F.",0,"EIB-GebÃ_udesystemtechnik",11,729,"","","","EIB-Gebaudesystemtechnik",NA,"die zukunftssichere Elektroinstallation","1996","158",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3790507121","9783790507126","4"
406,"Gibas, Cynthia",0,"Developing bioinformatics computer skills",10,307,"","","","Developing Bioinformatics Computer Skills","""O'Reilly Media, Inc.""",NA,"2001","427","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1565926641","9781565926646","0"
409,"Scheer, August-Wilhelm",0,"ARIS - Business Process Modeling",12,210,"2c","","","ARIS ó Business Process Modeling","Springer Science & Business Media",NA,"2013-11-27","220","Business & Economics","en","FOR_SALE","58.3","EUR","NOT_MATURE",NA,"9783642571084","0"
410,"Albahari, Ben",0,"C# essentials",14,661,"","","","C# [sharp] 3.0",NA,"kurz & gut","2008","245","C# (Computer program language)","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3897215446","9783897215443","1"
411,"Lausen, Georg",0,"Datenbanksysteme in BÃƒÂ_ro, Technik und Wissenschaft",15,352,"c","","oben","Datenbanksysteme in Buro, Technik und Wissenschaft","Springer-Verlag","GI-Fachtagung Braunschweig, 3.ñ5. Marz 1993","2013-03-14","412","Computers","de","FOR_SALE","39.99","EUR","NOT_MATURE",NA,"9783642860966","2"
412,"Orfali, Robert",0,"The essential distributed objects",15,390,"","","","The Essential Client/Server Survival Guide","John Wiley & Sons Incorporated",NA,"1996-07-23","676","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"0"
415,"ACM",1995,"Symposium on Principles of Database Systems <14. 1995, San Jose, Calif.>",15,403,"","","oben","Twenty-fifth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems",NA,NA,"2006","366","Database management","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1595933182","9781595933188","0"
417,"Bleck, Andreas",0,"Praktikum des modernen VLSI-Entwurfs",11,554,"","","","Praktikum des modernen VLSI-Entwurfs","Springer-Verlag","Eine Einfuhrung in die Entwurfsprinzipien und -beschreibungen, unter besonderer Berucksichtigung von VHDL; mit einer umfangreichen Anleitung zum Praktikum","2013-03-09","427","Technology & Engineering","de","FOR_SALE","36.99","EUR","NOT_MATURE",NA,"9783322946690","2"
418,"Hill, Mark D. (ed.)",0,"Readings in computer architecture",11,751,"","","","Readings in Computer Architecture","Gulf Professional Publishing",NA,"2000","717","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1558605398","9781558605398","2"
419,"Hekman, Jessica Perry",0,"Linux in a Nutshell, Dt.-Ausgabe",11,798,"","","","LINUX in a nutshell",NA,NA,"1997","463",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3930673576","9783930673575","3"
420,"Knuth, Donald E.",0,"The art of computer programming, Vol. 3",24,20,"3c","","","The Art of Computer Programming","Addison-Wesley Professional","Volume 3: Sorting and Searching","1998-04-24","800","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780321635785","0"
421,"Meier, Andreas",0,"Objektorientierte und objektrelationale Datenbanken",15,556,"","","","Objektorientierte Anwendungsentwicklung mit der postrelationalen Datenbank Cache","Springer-Verlag",NA,"2013-11-27","372","Computers","de","FOR_SALE","36.99","EUR","NOT_MATURE",NA,"9783642980251","2"
423,"Masermann, Ute",0,"Schema-unabhÃ_ngige Anfragesprachen fÃ_r relationale Datenbanken",15,534,"","Diss","","Datenbankkonzepte fur das World Wide Web - eine Bestandsaufnahme",NA,NA,"1997","46",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"4"
426,"Papazoglou, Michael P.",0,"Cooperative information systems",12,330,"b","","","On intelligent and cooperative information systems",NA,"a workshop summary","1992","38","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
427,"SchÃ¶ning, Uwe",0,"Perlen der theoretischen Informatik",10,147,"","","","Perlen der theoretischen Informatik",NA,NA,"1995","332",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3411173319","9783411173310","2"
428,"Travis, Brian E.",0,"XML and SOAP programming for BizTalk servers",25,153,"","","","XML and SOAP Programming for BizTalk Servers",NA,NA,"2000","428","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0735611262","9780735611269","0"
429,"Desai, Bipin C. (ed.)",0,"IDEAS 2005 (International Database Engineering & Applications Society",15,668,"","","oben","9th International Database Engineering & Applications Symposium (IDEAS 2005)","Institute of Electrical & Electronics Engineers(IEEE)","Proceedings : July 25-27, 2005, Montreal, Canada","2005-01-01","456","Application software","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0769524044","9780769524047","0"
430,"Kilger, Christoph",0,"UnterstÃ_tzung anwendungsspezifischer Zugriffsprofile in Objektbanksystemen",15,423,"","Diss","","Unterstutzung anwendungsspezifischer Zugriffsprofile in Objektbanksystemen",NA,NA,"1996","244",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","389601403X","9783896014030","4"
431,"Scheer, August-Wilhelm",0,"ARIS - Business Process Frameworks",12,210,"1c","","","ARIS - Business Process Frameworks","Springer Science & Business Media",NA,"1999-08-26","188","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3540658343","9783540658344","0"
432,"Miller, Christine",0,"Informationsmodellierung in Ã¶ffentlichen Verwaltungen, dargestellt am Beispiel einer UniversitÃ_tsverwaltung",12,272,"","","","Scientific Teaching","Macmillan",NA,"2007","184","Science","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","1429201886","9781429201889","4"
433,"Oram, Andy (Ed.)",0,"Peer-to-peer",10,305,"","","","Schwachpunkte mobiler Peer-to-Peer systeme - Eine Analyse der Sicherheit mobiler Peer-to-Peer Netzwerke",NA,NA,"2010",NA,NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
434,"O'Driscoll",0,"The essential guide to home networking",11,750,"","","","The Essential Guide to Home Networking Technologies","Prentice Hall Ptr",NA,"2001-01","339","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"0"
436,"Geppert, Andreas",0,"Methodical construction of database management systems",15,344,"","Diss","","Initial Study toward a Methodical Approach for the Engineering of Driver Assistance Technology",NA,NA,"1999",NA,NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
437,"Gilder, George",0,"Telecosm",10,304,"","","","Telecosm","Simon and Schuster","How Infinite Bandwidth Will Revolutionize Our World","2000-10-17","368","Science","en","FOR_SALE","18.04","EUR","NOT_MATURE",NA,"9780743215947","0"
438,"Silberschatz, Abraham",0,"Applied operating system concepts",11,720,"","","","Applied Operating System Concepts, Windows XP Update","Wiley",NA,"2002-05-30","976","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0471263141","9780471263142","0"
439,"Harrington, Jan L.",0,"SQL Clearly Expained",15,551,"b","CD","","SQL","Morgan Kaufmann","Clearly Explained","2003","352","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9781558608764","0"
441,"Rozenberg, G.",0,"Handbook of formal languages",54,21,"01. März","","","Handbook of Formal Languages","Springer Science & Business Media","Volume 1. Word, Language, Grammar","1997","873","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3540604200","9783540604204","0"
442,"Jablonski, Stefan",0,"Workflow-Management-Systeme",12,248,"","TAT 9","","Workflow-Management-Systeme in virtuellen Unternehmen",NA,NA,"1997","30",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
443,"Cattell, Rick",0,"The object database standard : ODMC-93",15,287,"e","","","Glory Gardens 3 - The Big Test","Random House",NA,"2011-11-30","160","Juvenile Fiction","en","FOR_SALE","6.49","EUR","NOT_MATURE",NA,"9781448102105","3"
444,"Peterson, Larry L.",0,"Computer networks",11,716,"","","","Computer Networks","Elsevier","A Systems Approach","2011-03-02","920","Computers","en","FOR_SALE","57.31","EUR","NOT_MATURE",NA,"9780123850607","0"
445,"Aho, Alfred V.",0,"Foundations of Computer Science",15,252,"a","","","Foundations of Computer Science","W. H. Freeman","C Edition","1994-10-15","786","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0716782847","9780716782841","0"
446,"Bukhress/Elmagarmid",0,"Object-Oriented Multidatabase Systems",15,394,"","","","Object-oriented multidatabase systems",NA,"a solution for advanced applications","1996","712","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
448,"Liddle, Stephen W. (Ed.)",0,"Conceptual modeling for E-business and the web",90,1921,"","LNCS","","Conceptual Modeling for E-Business and the Web","Elsevier","ER 2000 Workshops on Conceptual Modeling Approaches for E-Business and the World Wide Web and Conceptual Modeling, Salt Lake City, Utah, USA, October 9-12, 2000 Proceedings","2000-09-20","177","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3540410732","9783540410737","0"
449,"Gatziu, Stella",0,"Events in an active, objekt-oriented system",15,363,"","Diss","","Events in an Active Object-oriented Database System",NA,NA,"1993","28",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
450,"Sheth, Amit (Ed.)",0,"Multimedia data management",12,344,"","","","Data Management for Multimedia Retrieval","Cambridge University Press",NA,"2010-05-31",NA,"Computers","en","FOR_SALE","55.81","EUR","NOT_MATURE",NA,"9781139489584","2"
451,"Sander",0,"Automaten Sprachen Berechenbarkeit",14,504,"","","","Automaten, Sprachen, Berechenbarkeit",NA,NA,"1992-01","267",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3519029375","9783519029373","0"
453,"Dietrich, Suzanne W.",0,"An advanced course in database systems",15,416,"","","","An Advanced Course in Pavement Management Systems",NA,NA,"1992",NA,"Pavements","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
454,"Herzog, Uwe",0,"Effiziente KonsistenzprÃ_fung in Datenbanksystemen",15,428,"","Diss","","Eine Basis fur effiziente Konsistenzprufung",NA,NA,"1994","48",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"3"
455,"Rieche, Barbara",0,"FÃ¶derierte Datenbanktechnologie fÃ_r die Molekularbiologie",15,437,"","Diss","","Foderierte Datenbanktechnologie fur die Molekularbiologie",NA,"Konzeption, Einsatz und Nutzen","1996","204",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3896014080","9783896014085","4"
456,"Peithner, Klaus",0,"Optimierung deklarativer Anfragen in Objektbanken",15,422,"","Diss","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
458,"Reisig, Wolfgang (Hrsg.)",0,"Lectures on petri nets I",90,1491,"","LNCS","","Lectures on Petri Nets I: Basic Models","Springer Science & Business Media","Advances in Petri Nets","1998-11-04","691","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3540653066","9783540653066","2"
459,"IEEE Computer Society",1997,"Symposium on Computer Based Medical Systems <10, 1997, Maribor>",11,665,"c","","oben","1997 IEEE 10th Symposium on Computer-Based Medical Systems",NA,NA,"1997","262","Artificial intelligence","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0818679298","9780818679292","2"
460,"Dudenredaktion",0,"Duden - Die deutsche Rechtschreibung Bd. 1",99,183,"e","","","Duden",NA,"die deutsche Rechtschreibung","2004-01-01","1152","Aleman (Lengua)","de","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"0"
461,"Tannenbaum, Adrienne",0,"Implementing a corporate repository",15,582,"","","","Implementing a Corporate Repository","Wiley","The Models Meet Reality","1994-03-22","441","Business & Economics","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0471585378","9780471585374","0"
462,"Chomicki, Jan (Ed.)",0,"Logics for databases and information systems",54,6,"","","","Logics for Databases and Information Systems","Springer Science & Business Media",NA,"1998-03-31","430","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0792381297","9780792381297","0"
463,"Harnisch, Carsten",0,"213 Hacks fÃ_r Google, Amazon und eBay",25,264,"","CD","","213 Hacks fur Google, Amazon und eBay",NA,NA,"2004","432",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3898424774","9783898424776","3"
464,"Spaniol, Otto",0,"Dienste und Dienstvermittlung",11,204,"","TAT 1","","Dienste und Dienstvermittlung in Client-Server-Systemen",NA,NA,"1994","91",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3929821745","9783929821741","0"
465,"Stock, Steffen",0,"Modellierung zeitbezogener Daten im Data Warehouse",15,611,"b","","","Modellierung zeitbezogener Daten im Data Warehouse","Springer-Verlag",NA,"2013-03-09","197","Computers","de","FOR_SALE","36.99","EUR","NOT_MATURE",NA,"9783322909633","0"
466,"Leighton, F. Thomson",0,"EinfÃ_hrung in Parallele Algorithmen und Architekturen",14,573,"","","","Introduction to Parallel Algorithms and Architectures","Morgan Kaufmann","Algorithms and VLSI","1999-11",NA,"Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","155860118X","9781558601185","4"
467,"Knuth, Donald E.",0,"The art of computer programming, Vol. 2",24,20,"2c","","","Art of Computer Programming, Volume 4, Fascicle 4,The","Addison-Wesley Professional","Generating All Trees--History of Combinatorial Generation","2013-09-25","128","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,"9780132702348","0"
468,"Atkinson, Malcolm (Ed.)",0,"Proceedings of the 25th International Conference on Very Large Databases",15,184,"","","oben","Proceedings ... International Conference on Database Systems for Advanced Applications",NA,NA,"2003",NA,"Database design","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"2"
469,"Walter, Hans-Dirk",0,"Dynamische Beziehungen als Modell der Kooperation in verteilten Objektsystemen",15,436,"","Diss","","Object Oriented Protocol Hierarchies for Distributed Workflow Systems",NA,NA,"1995","32",NA,"en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"4"
471,"Delobel, C.",0,"Deductive and object-oriented databases",90,566,"a","LNCS","","Deductive and Object-Oriented Databases","Springer Science & Business Media","Third International Conference, DOOD '93, Phoenix, Arizona, USA, December 6-8, 1993. Proceedings","1993-11-16","488","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3540575308","9783540575306","2"
474,"Saake, Gunter (Ed.)",0,"Transactions and database dynamics",90,1773,"","LNCS","","Transactions and Database Dynamics","Springer Science & Business Media","8th International Workshop on Foundations of Models and Languages for Data and Objects, Dagstuhl Castle, Germany, September 27-30, 1999 Selected Papers","2000-02-23","245","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","354067201X","9783540672012","0"
475,"Elmasri, Ramez A.",0,"Entity-Relationship Approach - ER",90,823,"","LNCS","","Entity-Relationship Approach - ER '93","Springer Science & Business Media","12th International Conference on the Entity-Relationship Approach, Arlington, Texas, USA, December 15 - 17, 1993. Proceedings","1994-07-28","530","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3540582177","9783540582175","0"
476,"Ullman, Jeffrey D.",0,"Database Systems",15,79,"b","","","Principles of Database and Knowledge-base Systems","Computer Science Press, Incorporated",NA,"1988","1137","Database management","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"0"
477,"Codd, E. F.",0,"The relational model for database management",15,98,"e","","","The Relational Model for Database Management","Addison Wesley Publishing Company","Version 2","1990-01-01","538","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0201141922","9780201141924","0"
478,"Paredaens, J.",0,"The structure of the relational database model",15,104,"b","","","The Structure of the Relational Database Model","Springer Science & Business Media",NA,"2012-12-06","233","Computers","en","FOR_SALE","58.3","EUR","NOT_MATURE",NA,"9783642699566","2"
479,"Heuser, Schill",0,"Verteiltes objektorientiertes Programmieren mit C++",14,501,"","TAT 16","","Verteiltes objektorientiertes Programmieren mit C+",NA,"das Programmsystem DC+","1995","113",NA,"de","NOT_FOR_SALE",NA,NA,"NOT_MATURE","3826601602","9783826601606","3"
481,"Ullman, Jeffrey D.",0,"Database and Knowledge-Base Systems Bd.1-2",16,274,"1c-2c","","","Principles of Database and Knowledge-base Systems","Computer Science Press, Incorporated",NA,"1988","1137","Database management","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE",NA,NA,"3"
482,"Horster, Patrick (Hrsg.)",0,"Angewandte Mathematik, insbes. Informatik",51,262,"b","","","Angewandte Mathematik, insbesondere Informatik","Springer-Verlag","Beispiele erfolgreicher Wege zwischen Mathematik und Informatik","2013-07-02","320","Technology & Engineering","de","FOR_SALE","42.99","EUR","NOT_MATURE",NA,"9783322830920","2"
483,"Cichocki, Andrzej",0,"Workflow and process automation",11,656,"","","","Workflow and Process Automation","Springer Science & Business Media","Concepts and Technology","1997-12-31","121","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0792380991","9780792380993","0"
485,"Kopka, Helmut",0,"Latex ErweiterungsmÃ¶glichkeiten mit einer EinfÃ_hrung in Metafont",14,360,"b","","","Guide to LaTeX (Adobe Reader)","Pearson Education",NA,"2003-11-25","624","Computers","en","NOT_FOR_SALE",NA,NA,"NOT_MATURE","0321617746","9780321617743","3"
